S,District,Division,Max_Temp,Min_Temp,Avg_Temp,Humidity,Rainfall,Rainfall_Lag_7,Rainfall_Lag_14,Rainfall_Lag_21,Rainfall_Lag_30,Temp_Lag_7,Humidity_Lag_7,Humidity_Lag_14,Humidity_Lag_21,Humidity_Lag_30,Dengue_Lag_7,Population_Density,Urban_Index,Dengue_case
3/5/2025,Sylhet,Sylhet,34.69,26.8,30.74,53.92,0.29,19.72,0.39,0.11,1.29,28.72,59.24,62.61,58.15,63.15,205,863,0.4,0
3/6/2025,Sylhet,Sylhet,27.99,18.42,23.2,56.67,4.59,19.39,4.2,0.9,3.8,29.2,59.61,56.13,50.78,69.54,218,863,0.4,0
3/7/2025,Sylhet,Sylhet,27.32,18.89,23.1,61.9,1.92,19.67,4.24,4.58,0.59,28.02,59.51,61.83,69.25,56.53,209,863,0.4,0
3/8/2025,Sylhet,Sylhet,35.93,30.74,33.33,57.7,2.64,17.2,3.24,0.96,3.72,27.32,60.35,69.95,66.01,56.78,208,863,0.4,0
3/9/2025,Sylhet,Sylhet,26.79,19.35,23.07,53.81,0.39,17.53,1.89,2.98,4.82,28.55,58.9,56.56,58.02,63.85,204,863,0.4,0
3/10/2025,Sylhet,Sylhet,31.92,21.96,26.94,50.54,4.94,15.15,2.42,0.37,4.74,28.36,58.82,51.56,61.15,61.84,195,863,0.4,0
3/11/2025,Sylhet,Sylhet,31.6,25.53,28.57,61.29,2.53,17.68,1.3,0.45,1.18,27.4,57.66,54.67,60.64,64.95,190,863,0.4,0
3/12/2025,Sylhet,Sylhet,31.13,25.96,28.55,60.27,0.19,17.32,0.62,0.39,2.11,26.99,56.55,51.34,62.61,60.12,181,863,0.4,0
3/13/2025,Sylhet,Sylhet,29.63,23.73,26.68,62.77,0.68,17.21,4.31,4.2,4.02,26.68,57.45,57.34,56.13,51.22,181,863,0.4,0
3/14/2025,Sylhet,Sylhet,30.93,24.35,27.64,69.26,3.58,13.31,4.39,4.24,0.11,27.18,58.33,56.03,61.83,58.15,199,863,0.4,0
3/15/2025,Sylhet,Sylhet,29.9,24.85,27.38,55.59,0.97,14.97,2.32,3.24,0.9,27.83,59.38,67.81,69.95,50.78,202,863,0.4,0
3/16/2025,Sylhet,Sylhet,26.1,19.8,22.95,65.4,1.12,13.3,2.77,1.89,4.58,26.97,59.08,54.38,56.56,69.25,205,863,0.4,0
3/17/2025,Sylhet,Sylhet,31.08,22.35,26.71,54.73,3.61,14.03,2.41,2.42,0.96,26.96,60.73,58.67,51.56,66.01,214,863,0.4,0
3/18/2025,Sylhet,Sylhet,26.91,18.83,22.87,51.92,0.76,12.69,2.9,1.3,2.98,26.92,61.33,69.07,54.67,58.02,219,863,0.4,0
3/19/2025,Sylhet,Sylhet,34.72,25.32,30.02,52.33,3.31,10.92,0.29,0.62,0.37,26.11,59.99,53.92,51.34,61.15,213,863,0.4,0
3/20/2025,Sylhet,Sylhet,36.62,28.81,32.71,51.61,0.06,14.04,4.59,4.31,0.45,26.32,58.86,56.67,57.34,60.64,214,863,0.4,0
3/21/2025,Sylhet,Sylhet,36.92,30.52,33.72,68.14,0.48,13.41,1.92,4.39,0.39,27.18,57.26,61.9,56.03,62.61,195,863,0.4,0
3/22/2025,Sylhet,Sylhet,28.49,19.83,24.16,51.48,3.39,10.31,2.64,2.32,4.2,28.05,57.1,57.7,67.81,56.13,185,863,0.4,0
3/23/2025,Sylhet,Sylhet,25.29,17.68,21.49,67.69,4.16,12.73,0.39,2.77,4.24,27.59,56.52,53.81,54.38,61.83,183,863,0.4,0
3/24/2025,Sylhet,Sylhet,27.64,20.4,24.02,68.38,3.04,15.76,4.94,2.41,3.24,27.38,56.84,50.54,58.67,69.95,189,863,0.4,0
3/25/2025,Sylhet,Sylhet,36.26,29.61,32.93,60.39,4.8,15.19,2.53,2.9,1.89,27,58.79,61.29,69.07,56.56,190,863,0.4,0
3/26/2025,Sylhet,Sylhet,29.54,21.08,25.31,64.36,1.45,19.23,0.19,0.29,2.42,28.44,60,60.27,53.92,51.56,205,863,0.4,0
3/27/2025,Sylhet,Sylhet,30.43,21.05,25.74,56.84,0.2,17.37,0.68,4.59,1.3,27.76,61.72,62.77,56.67,54.67,197,863,0.4,0
3/28/2025,Sylhet,Sylhet,25.03,16.17,20.6,66.42,0.9,17.51,3.58,1.92,0.62,26.77,62.47,69.26,61.9,51.34,198,863,0.4,0
3/29/2025,Sylhet,Sylhet,32.09,23.38,27.74,66.95,0.71,17.93,0.97,2.64,4.31,24.89,62.23,55.59,57.7,57.34,205,863,0.4,0
3/30/2025,Sylhet,Sylhet,27.37,18.9,23.14,55.53,0.57,15.25,1.12,0.39,4.39,25.4,64.44,65.4,53.81,56.03,222,863,0.4,0
3/31/2025,Sylhet,Sylhet,31.58,22.23,26.9,63.63,4.54,11.66,3.61,4.94,2.32,25.64,62.7,54.73,50.54,67.81,199,863,0.4,0
4/1/2025,Sylhet,Sylhet,29.81,24.48,27.15,73.97,5.07,13.16,0.76,2.53,2.77,26.05,62.02,51.92,61.29,54.38,196,863,0.4,0
4/2/2025,Sylhet,Sylhet,34.42,26.07,30.24,74.88,7.92,13.43,3.31,0.19,2.41,25.22,63.96,52.33,60.27,58.67,206,863,0.4,0
4/3/2025,Sylhet,Sylhet,31.95,23.89,27.92,69.88,5.71,19.91,0.06,0.68,2.9,25.93,65.46,51.61,62.77,69.07,229,863,0.4,0
4/4/2025,Sylhet,Sylhet,26.33,17.26,21.8,78.64,11.63,25.42,0.48,3.58,0.29,26.24,67.32,68.14,69.26,53.92,257,863,0.4,0
4/5/2025,Sylhet,Sylhet,31.97,24.9,28.43,70.02,7.6,36.15,3.39,0.97,4.59,26.41,69.07,51.48,55.59,56.67,275,863,0.4,0
4/6/2025,Sylhet,Sylhet,27.38,21.5,24.44,69.15,9.07,43.04,4.16,1.12,1.92,26.51,69.51,67.69,65.4,61.9,270,863,0.4,0
4/7/2025,Sylhet,Sylhet,33.25,25.92,29.59,73.4,7.07,51.55,3.04,3.61,2.64,26.7,71.45,68.38,54.73,57.7,307,863,0.4,0
4/8/2025,Sylhet,Sylhet,33.53,24.85,29.19,74.3,7.21,54.07,4.8,0.76,0.39,27.08,72.85,60.39,51.92,53.81,321,863,0.4,0
4/9/2025,Sylhet,Sylhet,25.49,17.48,21.49,74.23,9.38,56.22,1.45,3.31,4.94,27.37,72.9,64.36,52.33,50.54,320,863,0.4,0
4/10/2025,Sylhet,Sylhet,32.06,26.14,29.1,66.43,9.86,57.67,0.2,0.06,2.53,26.12,72.8,56.84,51.61,61.29,315,863,0.4,0
4/11/2025,Sylhet,Sylhet,34.49,26.05,30.27,77.3,9.9,61.83,0.9,0.48,0.19,26.29,72.31,66.42,68.14,60.27,318,863,0.4,0
4/12/2025,Sylhet,Sylhet,30.12,21.53,25.82,72.12,12.86,60.09,0.71,3.39,0.68,27.5,72.12,66.95,51.48,62.77,307,863,0.4,0
4/13/2025,Sylhet,Sylhet,36.03,28.9,32.46,66.77,9.95,65.35,0.57,4.16,3.58,27.13,72.42,55.53,67.69,69.26,316,863,0.4,0
4/14/2025,Sylhet,Sylhet,26.46,20.76,23.61,66.39,9.5,66.23,4.54,3.04,0.97,28.27,72.08,63.63,68.38,55.59,305,863,0.4,0
4/15/2025,Sylhet,Sylhet,36.64,26.88,31.76,78.06,10.24,68.66,5.07,4.8,1.12,27.42,71.08,73.97,60.39,65.4,296,863,0.4,0
4/16/2025,Sylhet,Sylhet,35.27,25.88,30.57,68.65,14.95,71.69,7.92,1.45,3.61,27.79,71.62,74.88,64.36,54.73,293,863,0.4,0
4/17/2025,Sylhet,Sylhet,28.65,18.84,23.75,78.02,10.8,77.26,5.71,0.2,0.76,29.09,70.82,69.88,56.84,51.92,294,863,0.4,0
4/18/2025,Sylhet,Sylhet,32.92,26.95,29.94,66.18,10.9,78.2,11.63,0.9,3.31,28.32,72.47,78.64,66.42,52.33,288,863,0.4,0
4/19/2025,Sylhet,Sylhet,27.24,18.95,23.1,77.14,12.93,79.2,7.6,0.71,0.06,28.27,70.88,70.02,66.95,51.61,294,863,0.4,0
4/20/2025,Sylhet,Sylhet,35.51,29.36,32.44,74.25,10.46,79.28,9.07,0.57,0.48,27.88,71.6,69.15,55.53,68.14,294,863,0.4,0
4/21/2025,Sylhet,Sylhet,32.17,24.93,28.55,72.72,12.51,79.78,7.07,4.54,3.39,27.88,72.67,73.4,63.63,51.48,310,863,0.4,0
4/22/2025,Sylhet,Sylhet,27.1,20.88,23.99,79.9,7.26,82.8,7.21,5.07,4.16,28.59,73.57,74.3,73.97,67.69,324,863,0.4,0
4/23/2025,Sylhet,Sylhet,29.73,23.67,26.7,76.47,5.91,79.82,9.38,7.92,3.04,27.48,73.83,74.23,74.88,68.38,322,863,0.4,0
4/24/2025,Sylhet,Sylhet,29.96,21.69,25.83,73.13,13.75,70.78,9.86,5.71,4.8,26.92,74.95,66.43,69.88,60.39,332,863,0.4,0
4/25/2025,Sylhet,Sylhet,25.53,18.4,21.97,71.87,8.92,73.73,9.9,11.63,1.45,27.22,74.25,77.3,78.64,64.36,339,863,0.4,0
4/26/2025,Sylhet,Sylhet,31.17,21.74,26.46,75.9,13.78,71.75,12.86,7.6,0.2,26.08,75.07,72.12,70.02,56.84,338,863,0.4,0
4/27/2025,Sylhet,Sylhet,30.28,21.39,25.84,68.26,7.14,72.59,9.95,9.07,0.9,26.56,74.89,66.77,69.15,66.42,344,863,0.4,0
4/28/2025,Sylhet,Sylhet,26.22,16.99,21.61,71.8,8.26,69.28,9.5,7.07,0.71,25.62,74.03,66.39,73.4,66.95,346,863,0.4,0
4/29/2025,Sylhet,Sylhet,36.93,27.56,32.25,75.1,9.24,65.03,10.24,7.21,0.57,24.63,73.9,78.06,74.3,55.53,360,863,0.4,0
4/30/2025,Sylhet,Sylhet,32.22,25.32,28.77,78.8,8.19,67,14.95,9.38,4.54,25.81,73.22,68.65,74.23,63.63,376,863,0.4,0
5/1/2025,Sylhet,Sylhet,27.34,19.92,23.63,65.19,8.29,69.28,10.8,9.86,5.07,26.1,73.55,78.02,66.43,73.97,358,863,0.4,0
5/2/2025,Sylhet,Sylhet,32.4,26.92,29.66,71.28,11.74,63.81,10.9,9.9,7.92,25.79,72.42,66.18,77.3,74.88,357,863,0.4,1
5/3/2025,Sylhet,Sylhet,25.25,18.59,21.92,76.97,6.97,66.63,12.93,12.86,5.71,26.89,72.33,77.14,72.12,69.88,361,863,0.4,0
5/4/2025,Sylhet,Sylhet,34.6,26.34,30.47,72.18,5.89,59.83,10.46,9.95,11.63,26.24,72.48,74.25,66.77,78.64,363,863,0.4,0
5/5/2025,Sylhet,Sylhet,30.59,21.44,26.02,74.79,14.46,58.57,12.51,9.5,7.6,26.9,73.05,72.72,66.39,70.02,353,863,0.4,1
5/6/2025,Sylhet,Sylhet,32.29,26.57,29.43,74.03,5.56,64.77,7.26,10.24,9.07,27.53,73.47,79.9,78.06,69.15,350,863,0.4,0
5/7/2025,Sylhet,Sylhet,25.49,16.88,21.19,67.23,5.96,61.09,5.91,14.95,7.07,27.13,73.32,76.47,68.65,73.4,337,863,0.4,0
5/8/2025,Sylhet,Sylhet,34.4,27.11,30.76,68.69,8.77,58.86,13.75,10.8,7.21,26.05,71.67,73.13,78.02,74.3,343,863,0.4,0
5/9/2025,Sylhet,Sylhet,30.55,21.97,26.26,73.54,11.82,59.35,8.92,10.9,9.38,27.06,72.17,71.87,66.18,74.23,334,863,0.4,1
5/10/2025,Sylhet,Sylhet,33.08,24.18,28.63,66.46,7.33,59.43,13.78,12.93,9.86,26.58,72.49,75.9,77.14,66.43,339,863,0.4,0
5/11/2025,Sylhet,Sylhet,31.67,24.17,27.92,72.07,14.92,59.79,7.14,10.46,9.9,27.54,70.99,68.26,74.25,77.3,317,863,0.4,0
5/12/2025,Sylhet,Sylhet,34.08,27.9,30.99,65.82,13.69,68.82,8.26,12.51,12.86,27.17,70.97,71.8,72.72,72.12,318,863,0.4,0
5/13/2025,Sylhet,Sylhet,32.28,23.39,27.83,69.15,10.12,68.06,9.24,7.26,9.95,27.88,69.69,75.1,79.9,66.77,310,863,0.4,0
5/14/2025,Sylhet,Sylhet,35.34,28.24,31.79,70.43,10.12,72.61,8.19,5.91,9.5,27.65,68.99,78.8,76.47,66.39,308,863,0.4,0
5/15/2025,Sylhet,Sylhet,26.57,16.76,21.67,79.91,12.42,76.78,8.29,13.75,10.24,29.17,69.45,65.19,73.13,78.06,330,863,0.4,0
5/16/2025,Sylhet,Sylhet,29.25,22.68,25.97,76.24,6.49,80.43,11.74,8.92,14.95,27.87,71.05,71.28,71.87,68.65,346,863,0.4,0
5/17/2025,Sylhet,Sylhet,27.15,17.2,22.17,70.01,8.35,75.1,6.97,13.78,10.8,27.83,71.44,76.97,75.9,78.02,342,863,0.4,0
5/18/2025,Sylhet,Sylhet,36.76,31.08,33.92,74.44,5.51,76.12,5.89,7.14,10.9,26.91,71.95,72.18,68.26,66.18,365,863,0.4,0
5/19/2025,Sylhet,Sylhet,35.05,27.25,31.15,68.46,6.86,66.7,14.46,8.26,12.93,27.76,72.29,74.79,71.8,77.14,358,863,0.4,1
5/20/2025,Sylhet,Sylhet,36.13,28.06,32.1,65.17,5.46,59.86,5.56,9.24,10.46,27.79,72.66,74.03,75.1,74.25,348,863,0.4,0
5/21/2025,Sylhet,Sylhet,28.27,19.22,23.75,73.21,12.06,55.21,5.96,8.19,12.51,28.39,72.1,67.23,78.8,72.72,338,863,0.4,1
5/22/2025,Sylhet,Sylhet,26.14,19.83,22.99,75.72,12.75,57.14,8.77,8.29,7.26,27.25,72.49,68.69,65.19,79.9,324,863,0.4,0
5/23/2025,Sylhet,Sylhet,30.13,21.73,25.93,76.55,5.1,57.47,11.82,11.74,5.91,27.43,71.89,73.54,71.28,76.47,313,863,0.4,0
5/24/2025,Sylhet,Sylhet,29.6,21.44,25.52,75.18,5.41,56.08,7.33,6.97,13.75,27.43,71.94,66.46,76.97,73.13,317,863,0.4,0
5/25/2025,Sylhet,Sylhet,26.76,21.6,24.18,68.58,12.43,53.14,14.92,5.89,8.92,27.91,72.68,72.07,72.18,71.87,300,863,0.4,0
5/26/2025,Sylhet,Sylhet,32,25.53,28.76,71.43,5.35,60.06,13.69,14.46,13.78,26.52,71.84,65.82,74.79,75.9,304,863,0.4,0
5/27/2025,Sylhet,Sylhet,35.25,25.82,30.54,70.16,10.76,58.56,10.12,5.56,7.14,26.17,72.26,69.15,74.03,68.26,312,863,0.4,0
5/28/2025,Sylhet,Sylhet,29.62,20.7,25.16,76.63,11.89,63.86,10.12,5.96,8.26,25.95,72.98,70.43,67.23,71.8,329,863,0.4,0
5/29/2025,Sylhet,Sylhet,29.32,21.63,25.48,66.26,10.9,63.69,12.42,8.77,9.24,26.15,73.46,79.91,68.69,75.1,343,863,0.4,0
5/30/2025,Sylhet,Sylhet,25.83,15.9,20.87,74.71,7.24,61.84,6.49,11.82,8.19,26.51,72.11,76.24,73.54,78.8,335,863,0.4,0
5/31/2025,Sylhet,Sylhet,32.65,25.72,29.19,78.08,10.9,63.98,8.35,7.33,8.29,25.79,71.85,70.01,66.46,65.19,331,863,0.4,0
6/1/2025,Sylhet,Sylhet,32.96,27.44,30.2,83.94,26.95,69.46,5.51,14.92,11.74,26.31,72.26,74.44,72.07,71.28,343,863,0.4,0
6/2/2025,Sylhet,Sylhet,31.57,24.03,27.8,77.98,17.02,83.99,6.86,13.69,6.97,27.17,74.46,68.46,65.82,76.97,386,863,0.4,0
6/3/2025,Sylhet,Sylhet,26.47,18.06,22.26,75.35,20.05,95.65,5.46,10.12,5.89,27.03,75.39,65.17,69.15,72.18,422,863,0.4,0
6/4/2025,Sylhet,Sylhet,31.42,22.72,27.07,88.74,10.52,104.94,12.06,10.12,14.46,25.85,76.14,73.21,70.43,74.79,428,863,0.4,0
6/5/2025,Sylhet,Sylhet,26.76,17.86,22.31,79.98,31.06,103.57,12.75,12.42,5.56,26.12,77.87,75.72,79.91,74.03,425,863,0.4,1
6/6/2025,Sylhet,Sylhet,31.3,21.48,26.39,75.71,11.42,123.73,5.1,6.49,5.96,25.67,79.83,76.55,76.24,67.23,479,863,0.4,0
6/7/2025,Sylhet,Sylhet,35.4,26.32,30.86,80.05,23.44,127.92,5.41,8.35,8.77,26.46,79.97,75.18,70.01,68.69,483,863,0.4,0
6/8/2025,Sylhet,Sylhet,34.46,27.55,31.01,82.09,20,140.45,12.43,5.51,11.82,26.7,80.25,68.58,74.44,73.54,519,863,0.4,0
6/9/2025,Sylhet,Sylhet,34,27.04,30.52,85.46,23.77,133.51,5.35,6.86,7.33,26.81,79.99,71.43,68.46,66.46,527,863,0.4,0
6/10/2025,Sylhet,Sylhet,34.44,27.07,30.76,89.59,14.97,140.26,10.76,5.46,14.92,27.2,81.06,70.16,65.17,72.07,515,863,0.4,0
6/11/2025,Sylhet,Sylhet,30.49,21.96,26.23,78.71,20.56,135.17,11.89,12.06,13.69,28.42,83.09,76.63,73.21,65.82,528,863,0.4,0
6/12/2025,Sylhet,Sylhet,33.5,26.6,30.05,79.37,10.54,145.22,10.9,12.75,10.12,28.3,81.66,66.26,75.72,69.15,536,863,0.4,0
6/13/2025,Sylhet,Sylhet,32.92,24.18,28.55,82.76,24.79,124.7,7.24,5.1,10.12,29.4,81.57,74.71,76.55,70.43,505,863,0.4,0
6/14/2025,Sylhet,Sylhet,33.5,26.93,30.21,79.25,15.69,138.07,10.9,5.41,12.42,29.71,82.58,78.08,75.18,79.91,513,863,0.4,0
6/15/2025,Sylhet,Sylhet,29.75,23.12,26.43,86.82,17.46,130.32,26.95,12.43,6.49,29.62,82.46,83.94,68.58,76.24,491,863,0.4,1
6/16/2025,Sylhet,Sylhet,30.52,20.86,25.69,84.51,37.04,127.78,17.02,5.35,8.35,28.96,83.14,77.98,71.43,70.01,456,863,0.4,0
6/17/2025,Sylhet,Sylhet,28.45,21.62,25.03,84.38,30.35,141.05,20.05,10.76,5.51,28.27,83,75.35,70.16,74.44,470,863,0.4,0
6/18/2025,Sylhet,Sylhet,33.82,27.08,30.45,77.8,36.31,156.44,10.52,11.89,6.86,27.46,82.26,88.74,76.63,68.46,497,863,0.4,0
6/19/2025,Sylhet,Sylhet,32.19,22.84,27.51,78.16,36.4,172.19,31.06,10.9,5.46,28.06,82.13,79.98,66.26,65.17,520,863,0.4,0
6/20/2025,Sylhet,Sylhet,29.59,23.31,26.45,78.72,39.34,198.05,11.42,7.24,12.06,27.7,81.95,75.71,74.71,73.21,531,863,0.4,0
6/21/2025,Sylhet,Sylhet,32.96,23.68,28.32,77.24,30.27,212.6,23.44,10.9,12.75,27.4,81.38,80.05,78.08,75.72,563,863,0.4,0
6/22/2025,Sylhet,Sylhet,31.36,24.52,27.94,82.89,10.94,227.18,20,26.95,5.1,27.13,81.09,82.09,83.94,76.55,583,863,0.4,0
6/23/2025,Sylhet,Sylhet,33.83,27.17,30.5,87.45,10.1,220.67,23.77,17.02,5.41,27.34,80.53,85.46,77.98,75.18,603,863,0.4,0
6/24/2025,Sylhet,Sylhet,36.57,28.52,32.55,78.35,17.46,193.72,14.97,20.05,12.43,28.03,80.95,89.59,75.35,68.58,574,863,0.4,0
6/25/2025,Sylhet,Sylhet,28.98,21.24,25.11,84.65,32.59,180.83,20.56,10.52,5.35,29.1,80.09,78.71,88.74,71.43,556,863,0.4,0
6/26/2025,Sylhet,Sylhet,30.53,22.65,26.59,78.59,20.06,177.11,10.54,31.06,10.76,28.34,81.06,79.37,79.98,70.16,558,863,0.4,3
6/27/2025,Sylhet,Sylhet,30.31,21.63,25.97,80.78,17.82,160.77,24.79,11.42,11.89,28.21,81.13,82.76,75.71,76.63,553,863,0.4,2
6/28/2025,Sylhet,Sylhet,35.89,26.79,31.34,83.76,25,139.24,15.69,23.44,10.9,28.14,81.42,79.25,80.05,66.26,541,863,0.4,1
6/29/2025,Sylhet,Sylhet,29.47,23.38,26.43,79.82,21.1,133.97,17.46,20,7.24,28.57,82.35,86.82,82.09,74.71,559,863,0.4,0
6/30/2025,Sylhet,Sylhet,30.22,21.26,25.74,85.08,36.85,144.13,37.04,23.77,10.9,28.36,81.91,84.51,85.46,78.08,571,863,0.4,0
7/1/2025,Sylhet,Sylhet,36.36,30.83,33.6,83.84,39.56,170.88,30.35,14.97,26.95,27.67,81.58,84.38,89.59,83.94,585,863,0.4,0
7/2/2025,Sylhet,Sylhet,32.85,26.2,29.53,75.01,18.99,192.98,36.31,20.56,17.02,27.83,82.36,77.8,78.71,77.98,595,863,0.4,0
7/3/2025,Sylhet,Sylhet,28.84,23.46,26.15,83.78,22.65,179.38,36.4,10.54,20.05,28.46,80.98,78.16,79.37,75.35,570,863,0.4,0
7/4/2025,Sylhet,Sylhet,34.76,26.27,30.51,79.06,19.8,181.96,39.34,24.79,10.52,28.39,81.73,78.72,82.76,88.74,590,863,0.4,0
7/5/2025,Sylhet,Sylhet,34,25.01,29.51,84.11,38.42,183.94,30.27,15.69,31.06,29.04,81.48,77.24,79.25,79.98,598,863,0.4,0
7/6/2025,Sylhet,Sylhet,35.01,29.07,32.04,82.46,30.45,197.36,10.94,17.46,11.42,28.78,81.53,82.89,86.82,75.71,565,863,0.4,0
7/7/2025,Sylhet,Sylhet,35.29,28.56,31.93,84.97,31.9,206.71,10.1,37.04,23.44,29.58,81.91,87.45,84.51,80.05,547,863,0.4,0
7/8/2025,Sylhet,Sylhet,30.95,24.9,27.93,87.94,29.72,201.76,17.46,30.35,20,30.47,81.89,78.35,84.38,82.09,563,863,0.4,0
7/9/2025,Sylhet,Sylhet,25.67,16.37,21.02,76.28,31.91,191.92,32.59,36.31,23.77,29.66,82.47,84.65,77.8,85.46,557,863,0.4,1
7/10/2025,Sylhet,Sylhet,36.34,27.24,31.79,81.91,15.1,204.84,20.06,36.4,14.97,28.44,82.66,78.59,78.16,89.59,586,863,0.4,0
7/11/2025,Sylhet,Sylhet,28.83,23.02,25.93,88.65,35.35,197.29,17.82,39.34,20.56,29.25,82.39,80.78,78.72,78.71,566,863,0.4,0
7/12/2025,Sylhet,Sylhet,28.72,23,25.86,77.65,24.07,212.84,25,30.27,10.54,28.59,83.76,83.76,77.24,79.37,568,863,0.4,0
7/13/2025,Sylhet,Sylhet,34.61,25.72,30.17,87.81,28.93,198.49,21.1,10.94,24.79,28.07,82.84,79.82,82.89,82.76,582,863,0.4,0
7/14/2025,Sylhet,Sylhet,26.79,21.38,24.08,82.54,39.49,196.97,36.85,10.1,15.69,27.8,83.6,85.08,87.45,79.25,586,863,0.4,0
7/15/2025,Sylhet,Sylhet,34.87,26.65,30.76,81.13,17.27,204.56,39.56,17.46,17.46,26.68,83.25,83.84,78.35,86.82,588,863,0.4,0
7/16/2025,Sylhet,Sylhet,27.35,20.26,23.8,88.45,34.84,192.12,18.99,32.59,37.04,27.09,82.28,75.01,84.65,84.51,565,863,0.4,0
7/17/2025,Sylhet,Sylhet,35.34,26.8,31.07,83.56,20.34,195.05,22.65,20.06,30.35,27.48,84.02,83.78,78.59,84.38,565,863,0.4,0
7/18/2025,Sylhet,Sylhet,25.45,20.04,22.75,85.82,25.22,200.29,19.8,17.82,36.31,27.38,84.26,79.06,80.78,77.8,586,863,0.4,0
7/19/2025,Sylhet,Sylhet,30.33,20.55,25.44,75.41,34.29,190.16,38.42,25,36.4,26.93,83.85,84.11,83.76,78.16,580,863,0.4,0
7/20/2025,Sylhet,Sylhet,26.3,16.51,21.41,84.25,38.38,200.38,30.45,21.1,39.34,26.87,83.53,82.46,79.82,78.72,562,863,0.4,0
7/21/2025,Sylhet,Sylhet,36.38,28.26,32.32,77.83,20.99,209.83,31.9,36.85,30.27,25.62,83.02,84.97,85.08,77.24,587,863,0.4,0
7/22/2025,Sylhet,Sylhet,30.89,24.18,27.54,88.83,19,191.33,29.72,39.56,10.94,26.79,82.35,87.94,83.84,82.89,581,863,0.4,0
7/23/2025,Sylhet,Sylhet,35.45,27.42,31.44,85.72,30.87,193.05,31.91,18.99,10.1,26.33,83.45,76.28,75.01,87.45,588,863,0.4,0
7/24/2025,Sylhet,Sylhet,33.95,25.47,29.71,88.25,14.11,189.08,15.1,22.65,17.46,27.42,83.06,81.91,83.78,78.35,563,863,0.4,0
7/25/2025,Sylhet,Sylhet,29.51,22.8,26.16,75.29,36.53,182.85,35.35,19.8,32.59,27.23,83.73,88.65,79.06,84.65,549,863,0.4,0
7/26/2025,Sylhet,Sylhet,27.22,17.85,22.53,84.55,35.12,194.16,24.07,38.42,20.06,27.72,82.22,77.65,84.11,78.59,553,863,0.4,0
7/27/2025,Sylhet,Sylhet,36.87,29.91,33.39,76.39,35.29,194.99,28.93,30.45,17.82,27.3,83.53,87.81,82.46,80.78,582,863,0.4,3
7/28/2025,Sylhet,Sylhet,26.19,19.22,22.71,85.61,38.3,191.9,39.49,31.9,25,29.01,82.41,82.54,84.97,83.76,561,863,0.4,0
7/29/2025,Sylhet,Sylhet,25.88,20.82,23.35,85.82,28.49,209.22,17.27,29.72,21.1,27.64,83.52,81.13,87.94,79.82,557,863,0.4,0
7/30/2025,Sylhet,Sylhet,32.92,27.09,30.01,77.96,15.3,218.71,34.84,31.91,36.85,27.04,83.09,88.45,76.28,85.08,568,863,0.4,0
7/31/2025,Sylhet,Sylhet,34.67,24.84,29.75,78.3,27.31,203.14,20.34,15.1,39.56,26.83,81.98,83.56,81.91,83.84,598,863,0.4,0
8/1/2025,Sylhet,Sylhet,30.5,22.87,26.68,88.14,12.35,216.35,25.22,35.35,18.99,26.84,80.56,85.82,88.65,75.01,606,863,0.4,0
8/2/2025,Sylhet,Sylhet,30.09,23.73,26.91,86.62,19.73,192.17,34.29,24.07,22.65,26.92,82.39,75.41,77.65,83.78,592,863,0.4,0
8/3/2025,Sylhet,Sylhet,30.26,21.48,25.87,77.2,17.99,176.78,38.38,28.93,19.8,27.54,82.69,84.25,87.81,79.06,584,863,0.4,0
8/4/2025,Sylhet,Sylhet,25.59,18.7,22.15,85.18,17.55,159.47,20.99,39.49,38.42,26.47,82.81,77.83,82.54,84.11,569,863,0.4,1
8/5/2025,Sylhet,Sylhet,36.28,28.64,32.46,83.29,27.78,138.73,19,17.27,30.45,26.39,82.75,88.83,81.13,82.46,577,863,0.4,0
8/6/2025,Sylhet,Sylhet,34.89,29.08,31.98,82.43,18.69,138.01,30.87,34.84,31.9,27.69,82.38,85.72,88.45,84.97,588,863,0.4,0
8/7/2025,Sylhet,Sylhet,27.03,17.33,22.18,87.81,35.53,141.4,14.11,20.34,29.72,27.97,83.02,88.25,83.56,87.94,563,863,0.4,2
8/8/2025,Sylhet,Sylhet,33.03,27.85,30.44,80.95,12.54,149.62,36.53,25.22,31.91,26.89,84.38,75.29,85.82,76.28,581,863,0.4,0
8/9/2025,Sylhet,Sylhet,35.63,30.54,33.08,89.71,11.81,149.81,35.12,34.29,15.1,27.43,83.36,84.55,75.41,81.91,572,863,0.4,0
8/10/2025,Sylhet,Sylhet,27.82,17.92,22.87,76.52,32.1,141.89,35.29,38.38,35.35,28.31,83.8,76.39,84.25,88.65,561,863,0.4,1
8/11/2025,Sylhet,Sylhet,31.25,23.79,27.52,88.64,33.14,156,38.3,20.99,24.07,27.88,83.7,85.61,77.83,77.65,582,863,0.4,0
8/12/2025,Sylhet,Sylhet,27.12,17.65,22.38,87.24,25.1,171.59,28.49,19,28.93,28.65,84.19,85.82,88.83,87.81,585,863,0.4,2
8/13/2025,Sylhet,Sylhet,36.4,28.52,32.46,75.16,26.5,168.92,15.3,30.87,39.49,27.21,84.76,77.96,85.72,82.54,554,863,0.4,0
8/14/2025,Sylhet,Sylhet,26.32,20.48,23.4,80.25,37.41,176.74,27.31,14.11,17.27,27.28,83.72,78.3,88.25,81.13,563,863,0.4,0
